Crucecita	15.76889	-96.135	15	-96
Tipitapa	12.19732	-86.09706	12	-86
Somoto	13.48082	-86.58208	13	-86
Somotillo	13.04328	-86.90645	13	-86
Siuna	13.73321	-84.77725	13	-84
San Rafael del Sur	11.84854	-86.43839	11	-86
San Marcos	11.90949	-86.20351	11	-86
Rivas	11.43716	-85.82632	11	-85
Río Blanco	12.93435	-85.22354	12	-85
Rama	12.15965	-84.21952	12	-84
Puerto Cabezas	14.03507	-83.38882	14	-83
Ocotal	13.63208	-86.47516	13	-86
Nueva Guinea	11.68758	-84.45616	11	-84
Nandaime	11.75696	-86.05286	11	-86
Nagarote	12.26593	-86.56474	12	-86
Matagalpa	12.92559	-85.91747	12	-85
Masaya	11.97444	-86.09417	11	-86
Masatepe	11.9184	-86.14467	11	-86
Managua	12.13282	-86.2504	12	-86
León	12.43787	-86.87804	12	-86
La Paz Centro	12.34	-86.67528	12	-86
Juigalpa	12.10629	-85.36452	12	-85
Jinotepe	11.84962	-86.19903	11	-86
Jinotega	13.10042	-86.00226	13	-86
Jalapa	13.92221	-86.12346	13	-86
Granada	11.92988	-85.95602	11	-85
Estelí	13.09185	-86.35384	13	-86
El Viejo	12.6633	-87.16722	12	-87
El Crucero	11.99008	-86.30954	11	-86
Diriamba	11.85842	-86.23878	11	-86
Corinto	12.48199	-87.17336	12	-87
Chinandega	12.62937	-87.13105	12	-87
Chichigalpa	12.57758	-87.02705	12	-87
Camoapa	12.38386	-85.51157	12	-85
Boaco	12.47224	-85.6586	12	-85
Bluefields	12.01366	-83.76353	12	-83
Ciudad Sandino	12.15889	-86.34417	12	-86
Vista Alegre	8.93333	-79.7		-79
Veracruz	8.88333	-79.63333		-79
Tocumen	9.08333	-79.38333		-79
Santiago de Veraguas	8.1	-80.98333		-80
San Miguelito	9.03333	-79.5		-79
Puerto Armuelles	8.27775	-82.86206		-82
Pedregal	8.36667	-82.43333		-82
Panamá	8.9936	-79.51973		-79
Pacora	9.08333	-79.28333		-79
Nuevo Arraiján	8.91667	-79.71667		-79
Las Cumbres	9.08333	-79.53333		-79
La Concepción	8.51667	-82.61667		-82
La Chorrera	8.88028	-79.78333		-79
La Cabima	9.13333	-79.53333		-79
David	8.42729	-82.43085		-82
Colón	9.35917	-79.90139		-79
Chitré	7.96667	-80.43333		-80
Chilibre	9.15	-79.61667		-79
Chepo	9.17019	-79.10083		-79
Changuinola	9.43	-82.52		-82
Cativá	9.36056	-79.84361		-79
Arraiján	8.95	-79.65		-79
Alcaldedíaz	9.11667	-79.55		-79
Aguadulce	8.25	-80.55		-80
Yurimaguas	-5.90181	-76.12234		-76
Virú	-8.41554	-78.75201		-78
Uchiza	-8.45917	-76.46333		-76
Tumbes	-3.56694	-80.45153		-80
Trujillo	-8.11599	-79.02998		-79
Tocache	-8.1877	-76.52046		-76
Tingo María	-9.29616	-75.99831		-75
Tambo Grande	-4.92694	-80.34472		-80
Talara	-4.57722	-81.27194		-81
Sullana	-4.90389	-80.68528		-80
Sechura	-5.55694	-80.82222		-80
Santiago de Cao	-7.95889	-79.23917		-79
San Pedro de Lloc	-7.4289	-79.50416		-79
Zaña	-6.92315	-79.58384		-79
Rioja	-6.05675	-77.16651		-77
Querecotillo	-4.83778	-80.64556		-80
Pucallpa	-8.37915	-74.55387		-74
Piura	-5.19449	-80.63282		-80
Pimentel	-6.83667	-79.93417		-79
Picsi	-6.71778	-79.76972		-79
Paita	-5.08917	-81.11444		-81
Paiján	-7.73291	-79.3015		-79
Pacasmayo	-7.40056	-79.57139		-79
Moyobamba	-6.03416	-76.97168		-76
Monsefú	-6.87719	-79.86998		-79
Moche	-8.17111	-79.00917		-79
Marcavelica	-4.87778	-80.70528		-80
La Unión	-5.40232	-80.74224		-80
Laredo	-8.08965	-78.9602		-78
La Peca	-5.61111	-78.435		-78
Lambayeque	-6.70111	-79.90611		-79
Juanjuí	-7.17697	-76.72774		-76
Jaén	-5.69918	-78.8009		-78
Iquitos	-3.74912	-73.25383		-73
Huaraz	-9.52779	-77.52778		-77
Huánuco	-9.93062	-76.24223		-76
Huamachuco	-7.8	-78.06667		-78
Guadalupe	-7.25	-79.48333		-79
Ferreñafe	-6.63889	-79.78889		-79
Coishco	-9.02306	-78.61556		-78
Chulucanas	-5.0925	-80.1625		-80
Chongoyape	-6.64056	-79.38917		-79
Chocope	-7.79139	-79.22167		-79
Chimbote	-9.08528	-78.57833		-78
Chiclayo	-6.77137	-79.84088		-79
Chepén	-7.22884	-79.42599		-79
Chachapoyas	-6.23169	-77.86903		-77
Catacaos	-5.26667	-80.68333		-80
Cajamarca	-7.16378	-78.50027		-78
Bellavista	-7.05614	-76.5911		-76
Bagua Grande	-5.75611	-78.44111		-78
La Breita	-4.26054	-80.88807		-80
Zarumilla	-3.50306	-80.27306		-80
Yunguyo	-16.25	-69.08333	-16	-69
Yanacancha	-10.24111	-76.64556	-10	-76
Tarma	-11.41972	-75.69083	-11	-75
Tambopata	-12.67191	-69.35547	-12	-69
Tacna	-18.01465	-70.25362	-18	-70
Surco	-12.13951	-77.00615	-12	-77
Sicuani	-14.26944	-71.22611	-14	-71
Satipo	-11.25222	-74.63861	-11	-74
San Vicente de Cañete	-13.07556	-76.38528	-13	-76
Santa Ana	-12.86667	-72.71667	-12	-72
San Isidro	-12.11667	-77.05	-12	-77
San Clemente	-13.66667	-76.15	-13	-76
Puno	-15.8422	-70.0199	-15	-70
Puerto Maldonado	-12.59331	-69.18913	-12	-69
Pisco	-13.71029	-76.20538	-13	-76
Paramonga	-10.66667	-77.83333	-10	-77
Nuevo Imperial	-13.07541	-76.31719	-13	-76
Nazca	-14.83098	-74.93895	-14	-74
Moquegua	-17.19832	-70.93567	-17	-70
Mollendo	-17.02306	-72.01472	-17	-72
Minas de Marcona	-15.21194	-75.11028	-15	-75
Mala	-12.65806	-76.63083	-12	-76
Lima	-12.04318	-77.02824	-12	-77
La Oroya	-11.51893	-75.89935	-11	-75
Junín	-11.15895	-75.99304	-11	-75
Juliaca	-15.5	-70.13333	-15	-70
Jauja	-11.77584	-75.49656	-11	-75
Imperial	-13.05927	-76.35269	-13	-76
Ilo	-17.63944	-71.3375	-17	-71
Ilave	-16.08333	-69.66667	-16	-69
Ica	-14.06777	-75.72861	-14	-75
Huaura	-11.07	-77.59944	-11	-77
Huarmey	-10.06806	-78.15222	-10	-78
Huaral	-11.495	-77.20778	-11	-77
Huanta	-12.93333	-74.25	-12	-74
Huancayo	-12.06513	-75.20486	-12	-75
Huancavelica	-12.78261	-74.97266	-12	-74
Hualmay	-11.09639	-77.61389	-11	-77
Huacho	-11.10667	-77.605	-11	-77
Cusco	-13.52264	-71.96734	-13	-71
Chosica	-11.94306	-76.70944	-11	-76
Chincha Alta	-13.40985	-76.13235	-13	-76
Chaupimarca	-10.40696	-76.46168	-10	-76
Chancay	-11.57139	-77.26722	-11	-77
Cerro de Pasco	-10.66748	-76.25668	-10	-76
Camaná	-16.62375	-72.71055	-16	-72
Callao	-12.05659	-77.11814	-12	-77
Barranca	-10.75	-77.76667	-10	-77
Ayaviri	-14.88639	-70.58889	-14	-70
Ayacucho	-13.15878	-74.22321	-13	-74
Arequipa	-16.39889	-71.535	-16	-71
Andahuaylas	-13.65556	-73.38722	-13	-73
Abancay	-13.63389	-72.88139	-13	-72
La Rinconada	-14.63126	-69.44638	-14	-69
Saint-Pierre	46.77914	-56.1773	46	-56
Aguadilla	18.42745	-67.15407	18	-67
Arecibo	18.47245	-66.71573	18	-66
Barceloneta	18.4505	-66.53851	18	-66
Bayamón	18.39856	-66.15572	18	-66
Caguas	18.23412	-66.0485	18	-66
Candelaria	18.40411	-66.20878	18	-66
Carolina	18.38078	-65.95739	18	-65
Cataño	18.44134	-66.11822	18	-66
Cayey	18.11191	-66.166	18	-66
Fajardo	18.32579	-65.65238	18	-65
Guayama	17.98413	-66.11378	17	-66
Guaynabo	18.35745	-66.111	18	-66
Humacao	18.14968	-65.82738	18	-65
Levittown	18.44995	-66.18156	18	-66
Manatí	18.42745	-66.49212	18	-66
Mayagüez	18.20107	-67.13962	18	-67
Ponce	18.01108	-66.61406	18	-66
San Juan	18.46633	-66.10572	18	-66
Trujillo Alto	18.35467	-66.00739	18	-66
Vega Baja	18.44439	-66.38767	18	-66
Yauco	18.03496	-66.8499	18	-66
Adjuntas	18.16379	-66.72369	18	-66
Villarrica	-25.78056	-56.44861	-25	-56
Villa Hayes	-25.09306	-57.52361	-25	-57
Villa Elisa	-25.3676	-57.59274	-25	-57
San Lorenzo	-25.33968	-57.50879	-25	-57
San Juan Bautista	-26.66944	-57.14583	-26	-57
San Antonio	-25.42126	-57.54725	-25	-57
Presidente Franco	-25.53333	-54.61667	-25	-54
Pilar	-26.86879	-58.29346	-26	-58
Pedro Juan Caballero	-22.54722	-55.73333	-22	-55
Nemby	-25.3949	-57.53574	-25	-57
Limpio	-25.16611	-57.48562	-25	-57
Lambaré	-25.34682	-57.60647	-25	-57
Itauguá	-25.38333	-57.33333	-25	-57
Itá	-25.48333	-57.35	-25	-57
Fernando de la Mora	-25.3386	-57.52167	-25	-57
Encarnación	-27.33056	-55.86667	-27	-55
Coronel Oviedo	-25.44444	-56.44028	-25	-56
Concepción	-23.39985	-57.43236	-23	-57
Colonia Mariano Roque Alonso	-25.16667	-57.55	-25	-57
Ciudad del Este	-25.50972	-54.61111	-25	-54
Capiatá	-25.3552	-57.44545	-25	-57
Caazapá	-26.19583	-56.36806	-26	-56
Caaguazú	-25.45	-56.01667	-25	-56
Caacupé	-25.38575	-57.14217	-25	-57
Asunción	-25.30066	-57.63591	-25	-57
Paramaribo	5.86638	-55.16682		-55
Lelydorp	5.7	-55.23333		-55
Zacatecoluca	13.5	-88.86667	13	-88
Usulután	13.35	-88.45	13	-88
Soyapango	13.71024	-89.13989	13	-89
Sonzacate	13.73417	-89.71472	13	-89
Sonsonate	13.71889	-89.72417	13	-89
Sensuntepeque	13.86667	-88.63333	13	-88
San Vicente	13.63333	-88.8	13	-88
Santiago de María	13.48333	-88.46667	13	-88
Santa Ana	13.99417	-89.55972	13	-89
San Salvador	13.68935	-89.18718	13	-89
San Rafael Oriente	13.38333	-88.35	13	-88
San Miguel	13.48333	-88.18333	13	-88
San Martín	13.78333	-88.91667	13	-88
San Marcos	13.65889	-89.18306	13	-89
San Francisco	13.7	-88.1	13	-88
Quezaltepeque	13.83124	-89.27221	13	-89
Puerto El Triunfo	13.28333	-88.55	13	-88
Santa Tecla	13.67694	-89.27972	13	-89
Metapán	14.33333	-89.45	14	-89
Mejicanos	13.74028	-89.21306	13	-89
La Unión	13.33694	-87.84389	13	-87
La Libertad	13.48833	-89.32222	13	-89
Izalco	13.74472	-89.67306	13	-89
Ilopango	13.70167	-89.10944	13	-89
Delgado	13.72417	-89.17028	13	-89
Cuscatancingo	13.73611	-89.18139	13	-89
Cojutepeque	13.71667	-88.93333	13	-88
Chalchuapa	13.98667	-89.68111	13	-89
Chalatenango	14.03333	-88.93333	14	-88
Ayutuxtepeque	13.74556	-89.20639	13	-89
Apopa	13.80722	-89.17917	13	-89
Antiguo Cuscatlán	13.66492	-89.25319	13	-89
Ahuachapán	13.92139	-89.845	13	-89
Aguilares	13.95722	-89.18972	13	-89
Acajutla	13.59278	-89.8275	13	-89
Philipsburg	18.026	-63.04582	18	-63
Cockburn Town	21.46122	-71.14188	21	-71
Tunapuna	10.63333	-61.38333	10	-61
Scarborough	11.18333	-60.73333	11	-60
Sangre Grande	10.58333	-61.11667	10	-61
San Fernando	10.28333	-61.46667	10	-61
Rio Claro	10.3	-61.18333	10	-61
Port-of-Spain	10.66668	-61.51889	10	-61
Point Fortin	10.18333	-61.68333	10	-61
Paradise	10.65298	-61.36298	10	-61
Mon Repos	10.27979	-61.4459	10	-61
Marabella	10.30618	-61.44671	10	-61
Laventille	10.64917	-61.49889	10	-61
Chaguanas	10.51667	-61.41667	10	-61
Arima	10.63333	-61.28333	10	-61
Fort Hunt	38.73289	-77.05803	38	-77
Bessemer	33.40178	-86.95444	33	-86
Paducah	37.08339	-88.60005	37	-88
Birmingham	33.52066	-86.80249	33	-86
Center Point	33.64566	-86.6836	33	-86
Daphne	30.60353	-87.9036	30	-87
Decatur	34.60593	-86.98334	34	-86
Dothan	31.22323	-85.39049	31	-85
East Florence	34.80953	-87.64947	34	-87
Enterprise	31.31517	-85.85522	31	-85
Fairhope	30.52297	-87.90333	30	-87
Florence	34.79981	-87.67725	34	-87
Gadsden	34.01426	-86.00664	34	-86
Helena	33.29622	-86.8436	33	-86
Homewood	33.47177	-86.80082	33	-86
Hoover	33.40539	-86.81138	33	-86
Hueytown	33.45122	-86.99666	33	-86
Huntsville	34.73037	-86.5861	34	-86
Madison	34.69926	-86.74833	34	-86
Mobile	30.69436	-88.04305	30	-88
Montgomery	32.36681	-86.29997	32	-86
Mountain Brook	33.50094	-86.75221	33	-86
Northport	33.22901	-87.57723	33	-87
Opelika	32.64541	-85.37828	32	-85
Oxford	33.61427	-85.83496	33	-85
Pelham	33.28567	-86.80999	33	-86
Phenix City	32.47098	-85.00077	32	-85
Prattville	32.46402	-86.4597	32	-86
Prichard	30.7388	-88.07889	30	-88
Selma	32.40736	-87.0211	32	-87
Talladega	33.43594	-86.1058	33	-86
Tillmans Corner	30.59019	-88.17084	30	-88
Troy	31.80877	-85.96995	31	-85
Trussville	33.61983	-86.60888	33	-86
Tuscaloosa	33.20984	-87.56917	33	-87
Vestavia Hills	33.44872	-86.78777	33	-86
Bella Vista	36.4807	-94.27134	36	-94
Benton	34.56454	-92.58683	34	-92
Bentonville	36.37285	-94.20882	36	-94
Blytheville	35.9273	-89.91898	35	-89
Bryant	34.59593	-92.48905	34	-92
Cabot	34.97453	-92.01653	34	-92
Conway	35.0887	-92.4421	35	-92
El Dorado	33.20763	-92.66627	33	-92
Fayetteville	36.06258	-94.15743	36	-94
Forrest City	35.00815	-90.78983	35	-90
Fort Smith	35.38592	-94.39855	35	-94
Hot Springs	34.5037	-93.05518	34	-93
Jacksonville	34.8662	-92.11015	34	-92
Jonesboro	35.8423	-90.70428	35	-90
Little Rock	34.74648	-92.28959	34	-92
Maumelle	34.86676	-92.40432	34	-92
North Little Rock	34.76954	-92.26709	34	-92
Paragould	36.0584	-90.49733	36	-90
Pine Bluff	34.22843	-92.0032	34	-92
Rogers	36.33202	-94.11854	36	-94
Russellville	35.27842	-93.13379	35	-93
Searcy	35.25064	-91.73625	35	-91
Siloam Springs	36.18814	-94.5405	36	-94
Springdale	36.18674	-94.12881	36	-94
Texarkana	33.44179	-94.03769	33	-94
Van Buren	35.43676	-94.34827	35	-94
West Memphis	35.14648	-90.18454	35	-90
Washington, D.C.	38.89511	-77.03637	38	-77
Bear	39.62928	-75.65826	39	-75
Dover	39.15817	-75.52437	39	-75
Middletown	39.44956	-75.71632	39	-75
Newark	39.68372	-75.74966	39	-75
Wilmington	39.74595	-75.54659	39	-75
Allapattah	25.81454	-80.22394	25	-80
Altamonte Springs	28.66111	-81.36562	28	-81
Apopka	28.68055	-81.50952	28	-81
Aventura	25.95648	-80.13921	25	-80
Bartow	27.89641	-81.84314	27	-81
Bayonet Point	28.32667	-82.68343	28	-82
Bayshore Gardens	27.42532	-82.59038	27	-82
Belle Glade	26.68451	-80.66756	26	-80
Bellview	30.46159	-87.31497	30	-87
Bloomingdale	27.89364	-82.24037	27	-82
Boca Del Mar	26.34508	-80.14671	26	-80
Boca Raton	26.35869	-80.0831	26	-80
Bonita Springs	26.33981	-81.7787	26	-81
Boynton Beach	26.52535	-80.06643	26	-80
Bradenton	27.49893	-82.57482	27	-82
Brandon	27.9378	-82.28592	27	-82
Brent	30.46881	-87.23608	30	-87
Brownsville	25.82176	-80.24116	25	-80
Buenaventura Lakes	28.33584	-81.35313	28	-81
Cantonment	30.60853	-87.33998	30	-87
Cape Coral	26.56285	-81.94953	26	-81
Carol City	25.94065	-80.2456	25	-80
Carrollwood	28.05002	-82.49287	28	-82
Carrollwood Village	28.06752	-82.52093	28	-82
Casselberry	28.67778	-81.32785	28	-81
Citrus Park	28.07835	-82.56982	28	-82
Clearwater	27.96585	-82.8001	27	-82
Clermont	28.54944	-81.77285	28	-81
Cocoa	28.38612	-80.742	28	-80
Coconut Creek	26.25175	-80.17894	26	-80
Coconut Grove	25.7126	-80.25699	25	-80
Cooper City	26.05731	-80.27172	26	-80
Coral Gables	25.72149	-80.26838	25	-80
Coral Springs	26.27119	-80.2706	26	-80
Coral Terrace	25.74593	-80.3045	25	-80
Country Walk	25.63399	-80.43228	25	-80
Country Club	25.94815	-80.317	25	-80
Crestview	30.76213	-86.57051	30	-86
Cutler	25.6151	-80.31061	25	-80
Cutler Ridge	25.58066	-80.34672	25	-80
Dania Beach	26.05231	-80.14393	26	-80
Davie	26.06287	-80.2331	26	-80
Daytona Beach	29.21081	-81.02283	29	-81
DeLand	29.02832	-81.30312	29	-81
DeBary	28.88305	-81.30868	28	-81
Deerfield Beach	26.31841	-80.09977	26	-80
Delray Beach	26.46146	-80.07282	26	-80
Deltona	28.90054	-81.26367	28	-81
Doral	25.81954	-80.35533	25	-80
Dunedin	28.01974	-82.77177	28	-82
East Lake	28.11085	-82.69482	28	-82
East Pensacola Heights	30.42881	-87.17997	30	-87
Edgewater	28.98888	-80.90228	28	-80
Egypt Lake-Leto	28.01769	-82.50619	28	-82
Ensley	30.51881	-87.27275	30	-87
Estero	26.43814	-81.80675	26	-81
Eustis	28.85277	-81.68535	28	-81
Ferry Pass	30.5102	-87.21247	30	-87
Flagami	25.76232	-80.31616	25	-80
Florida Ridge	27.58031	-80.38672	27	-80
Fort Lauderdale	26.12231	-80.14338	26	-80
Fort Myers	26.62168	-81.84059	26	-81
Fort Pierce	27.44671	-80.32561	27	-80
Fort Walton Beach	30.40576	-86.61884	30	-86
Fountainebleau	25.77288	-80.34783	25	-80
Fruit Cove	30.11107	-81.64176	30	-81
Gainesville	29.65163	-82.32483	29	-82
Glenvar Heights	25.7076	-80.32561	25	-80
Golden Gate	26.18787	-81.69509	26	-81
Golden Glades	25.91176	-80.20033	25	-80
Greenacres City	26.62368	-80.12532	26	-80
Haines City	28.11418	-81.61785	28	-81
Hallandale Beach	25.9812	-80.14838	25	-80
Hialeah	25.8576	-80.27811	25	-80
Hialeah Gardens	25.8651	-80.3245	25	-80
Holiday	28.18779	-82.73955	28	-82
Hollywood	26.0112	-80.14949	26	-80
Homestead	25.46872	-80.47756	25	-80
Immokalee	26.41869	-81.4173	26	-81
Iona	26.52036	-81.96398	26	-81
Ives Estates	25.96231	-80.17671	25	-80
Jacksonville	30.33218	-81.65565	30	-81
Jacksonville Beach	30.29469	-81.39314	30	-81
Jasmine Estates	28.29306	-82.6901	28	-82
Jupiter	26.93422	-80.09421	26	-80
Kendale Lakes	25.70816	-80.407	25	-80
Kendall	25.67927	-80.31727	25	-80
Key West	24.5557	-81.78259	24	-81
Keystone	28.15585	-82.62121	28	-82
Kissimmee	28.30468	-81.41667	28	-81
Lake Butler	28.50167	-81.54091	28	-81
Lake Magdalene	28.07418	-82.47176	28	-82
Lake Worth	26.6159	-80.05699	26	-80
Lake Worth Corridor	26.61649	-80.10102	26	-80
Lakeland	28.03947	-81.9498	28	-81
Lakeside	30.12996	-81.76815	30	-81
Land O' Lakes	28.2189	-82.45759	28	-82
Largo	27.90979	-82.78842	27	-82
Lauderdale Lakes	26.16647	-80.20838	26	-80
Lauderhill	26.14036	-80.21338	26	-80
Lealman	27.82114	-82.67927	27	-82
Leesburg	28.81082	-81.87786	28	-81
Lehigh Acres	26.62535	-81.6248	26	-81
Leisure City	25.49539	-80.42922	25	-80
Lutz	28.15112	-82.46148	28	-82
Lynn Haven	30.24548	-85.64826	30	-85
Maitland	28.62778	-81.36312	28	-81
Margate	26.24453	-80.20644	26	-80
Meadow Woods	28.38556	-81.36646	28	-81
Melbourne	28.08363	-80.60811	28	-80
Merritt Island	28.53917	-80.672	28	-80
Miami	25.77427	-80.19366	25	-80
Miami Beach	25.79065	-80.13005	25	-80
Miami Gardens	25.94204	-80.2456	25	-80
Miami Lakes	25.90871	-80.30866	25	-80
Miramar	25.98731	-80.23227	25	-80
Myrtle Grove	30.42103	-87.30747	30	-87
Naples	26.14204	-81.79481	26	-81
Navarre	30.40159	-86.86357	30	-86
New Smyrna Beach	29.02582	-80.927	29	-80
Norland	25.94898	-80.21227	25	-80
North Fort Myers	26.66729	-81.88009	26	-81
North Lauderdale	26.2173	-80.22588	26	-80
North Miami	25.89009	-80.18671	25	-80
North Miami Beach	25.93315	-80.16255	25	-80
North Port	27.04422	-82.23593	27	-82
Oak Ridge	28.47112	-81.42452	28	-81
Oakland Park	26.17231	-80.13199	26	-80
Ocala	29.1872	-82.14009	29	-82
Ocoee	28.56917	-81.54396	28	-81
Ojus	25.94843	-80.1506	25	-80
Opa-locka	25.90232	-80.25033	25	-80
Orlando	28.53834	-81.37924	28	-81
Ormond Beach	29.28581	-81.05589	29	-81
Oviedo	28.67	-81.20812	28	-81
Pace	30.59936	-87.16108	30	-87
Palm Bay	28.03446	-80.58866	28	-80
Palm Beach Gardens	26.82339	-80.13865	26	-80
Palm City	27.16783	-80.26616	27	-80
Palm Coast	29.58497	-81.20784	29	-81
Palm Harbor	28.07807	-82.76371	28	-82
Palm Springs	26.6359	-80.09615	26	-80
Palm Valley	30.17746	-81.38758	30	-81
Palmetto Bay	25.62177	-80.32477	25	-80
Panama City	30.15946	-85.65983	30	-85
Parkland	26.31008	-80.23727	26	-80
Pembroke Pines	26.00315	-80.22394	26	-80
Pensacola	30.42131	-87.21691	30	-87
Pine Hills	28.55778	-81.4534	28	-81
Pinecrest	25.66705	-80.30811	25	-80
Pinellas Park	27.8428	-82.69954	27	-82
Pinewood	25.86898	-80.21699	25	-80
Plant City	28.01888	-82.11469	28	-82
Plantation	26.13421	-80.23184	26	-80
Poinciana	28.14029	-81.45841	28	-81
Pompano Beach	26.23786	-80.12477	26	-80
Ponte Vedra Beach	30.23969	-81.38564	30	-81
Port Charlotte	26.97617	-82.09064	26	-82
Port Orange	29.13832	-80.99561	29	-80
Port Saint Lucie	27.29393	-80.35033	27	-80
Princeton	25.53844	-80.40894	25	-80
Punta Gorda	26.92978	-82.04537	26	-82
Punta Gorda Isles	26.91756	-82.07842	26	-82
Richmond West	25.6105	-80.42971	25	-80
Riverview	27.86614	-82.32648	27	-82
Riviera Beach	26.77534	-80.0581	26	-80
Rockledge	28.35084	-80.72533	28	-80
Royal Palm Beach	26.7084	-80.2306	26	-80
Ruskin	27.72086	-82.43315	27	-82
Safety Harbor	27.99085	-82.69316	27	-82
Saint Cloud	28.2489	-81.28118	28	-81
Saint Petersburg	27.77086	-82.67927	27	-82
San Carlos Park	26.4673	-81.80147	26	-81
Sanford	28.80055	-81.27312	28	-81
Sarasota	27.33643	-82.53065	27	-82
Sebastian	27.81641	-80.47061	27	-80
Seminole	27.83975	-82.79121	27	-82
South Bradenton	27.4631	-82.58176	27	-82
South Miami Heights	25.59761	-80.38061	25	-80
Southchase	28.39306	-81.3834	28	-81
Spring Hill	28.47688	-82.52546	28	-82
Stuart	27.19755	-80.25283	27	-80
Sun City Center	27.71809	-82.35176	27	-82
Sunny Isles Beach	25.95065	-80.12282	25	-80
Sunrise	26.13397	-80.1131	26	-80
Sunset	25.70594	-80.35228	25	-80
Tallahassee	30.43826	-84.28073	30	-84
Tamarac	26.21286	-80.24977	26	-80
Tamiami	25.75871	-80.39839	25	-80
Tampa	27.94752	-82.45843	27	-82
Tarpon Springs	28.14612	-82.75677	28	-82
Temple Terrace	28.0353	-82.38926	28	-82
The Crossings	25.67066	-80.40117	25	-80
The Hammocks	25.67149	-80.4445	25	-80
The Villages	28.93408	-81.95994	28	-81
Three Lakes	25.64205	-80.39839	25	-80
Titusville	28.61222	-80.80755	28	-80
Town 'n' Country	28.01057	-82.57732	28	-82
University Park	25.74649	-80.36755	25	-80
Valrico	27.93789	-82.23644	27	-82
Venice	27.09978	-82.45426	27	-82
Vero Beach	27.63864	-80.39727	27	-80
Wekiwa Springs	28.69861	-81.42563	28	-81
Wellington	26.65868	-80.24144	26	-80
Wesley Chapel	28.23973	-82.32787	28	-82
Westchase	28.05502	-82.60982	28	-82
West Little River	25.85704	-80.23699	25	-80
West Melbourne	28.07168	-80.65339	28	-80
West Palm Beach	26.71534	-80.05337	26	-80
West Pensacola	30.42659	-87.27969	30	-87
West and East Lealman	27.81993	-82.68944	27	-82
Westchester	25.75482	-80.32727	25	-80
Weston	26.10037	-80.39977	26	-80
Winter Garden	28.56528	-81.58618	28	-81
Winter Haven	28.02224	-81.73286	28	-81
Winter Park	28.6	-81.33924	28	-81
Winter Springs	28.69889	-81.30812	28	-81
Wright	30.45575	-86.63829	30	-86
Acworth	34.06635	-84.67837	34	-84
Albany	31.57851	-84.15574	31	-84
Alpharetta	34.07538	-84.29409	34	-84
Americus	32.07239	-84.23269	32	-84
Athens	33.96095	-83.37794	33	-83
Atlanta	33.749	-84.38798	33	-84
Augusta	33.47097	-81.97484	33	-81
Belvedere Park	33.75483	-84.26742	33	-84
Brunswick	31.14995	-81.49149	31	-81
Calhoun	34.50259	-84.95105	34	-84
Canton	34.23676	-84.49076	34	-84
Carrollton	33.58011	-85.07661	33	-85
Cartersville	34.16533	-84.80231	34	-84
Columbus	32.46098	-84.98771	32	-84
Conyers	33.66761	-84.01769	33	-84
Dalton	34.7698	-84.97022	34	-84
Decatur	33.77483	-84.29631	33	-84
Douglasville	33.7515	-84.74771	33	-84
Dublin	32.54044	-82.90375	32	-82
Duluth	34.00288	-84.14464	34	-84
Dunwoody	33.94621	-84.33465	33	-84
East Point	33.67955	-84.43937	33	-84
Evans	33.53375	-82.13067	33	-82
Fayetteville	33.44873	-84.45493	33	-84
Forest Park	33.62205	-84.36909	33	-84
Gainesville	34.29788	-83.82407	34	-83
Griffin	33.24678	-84.26409	33	-84
Hinesville	31.84688	-81.59595	31	-81
Kennesaw	34.02343	-84.61549	34	-84
Kingsland	30.79996	-81.68983	30	-81
La Grange	33.03929	-85.03133	33	-85
Lawrenceville	33.95621	-83.98796	33	-83
Lithia Springs	33.794	-84.66049	33	-84
Mableton	33.81872	-84.58243	33	-84
Macon	32.84069	-83.6324	32	-83
Marietta	33.9526	-84.54993	33	-84
Martinez	33.51736	-82.07567	33	-82
McDonough	33.44734	-84.14686	33	-84
Milledgeville	33.08014	-83.2321	33	-83
Newnan	33.38067	-84.79966	33	-84
North Atlanta	33.8651	-84.33659	33	-84
North Decatur	33.79038	-84.30603	33	-84
North Druid Hills	33.81677	-84.31326	33	-84
Peachtree City	33.39678	-84.59576	33	-84
Pooler	32.11548	-81.24706	32	-81
Redan	33.74538	-84.13158	33	-84
Riverdale	33.57261	-84.41326	33	-84
Rome	34.25704	-85.16467	34	-85
Roswell	34.02316	-84.36159	34	-84
St. Marys	30.73051	-81.54649	30	-81
Sandy Springs	33.92427	-84.37854	33	-84
Savannah	32.08354	-81.09983	32	-81
Smyrna	33.88399	-84.51438	33	-84
Snellville	33.85733	-84.01991	33	-84
Statesboro	32.44879	-81.78317	32	-81
Stockbridge	33.54428	-84.23381	33	-84
Sugar Hill	34.10649	-84.03352	34	-84
Suwanee	34.05149	-84.0713	34	-84
Thomasville	30.83658	-83.97878	30	-83
Tifton	31.45046	-83.5085	31	-83
Tucker	33.85455	-84.21714	33	-84
Union City	33.58706	-84.54243	33	-84
Valdosta	30.83334	-83.28032	30	-83
Warner Robins	32.62098	-83.5999	32	-83
Wilmington Island	32.00355	-80.97372	32	-80
Woodstock	34.10149	-84.51938	34	-84
Alton	38.8906	-90.18428	38	-90
Belleville	38.52005	-89.98399	38	-89
Cahokia	38.57088	-90.19011	38	-90
Carbondale	37.72727	-89.21675	37	-89
